"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","17/478","93/12837",0.182795698924731,4.90909704413551,7.44050103261816,4.83393696160734e-08,4.1484335913121e-06,4.06792565976887e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/NEK6/KNL1/UBE2C/CENPE/DLGAP5",17
"GO:0031577","spindle checkpoint signaling","13/478","53/12837",0.245283018867925,6.5872345464593,8.01564718627983,4.84252948402191e-08,4.1484335913121e-06,4.06792565976887e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0033046","negative regulation of sister chromatid segregation","13/478","54/12837",0.240740740740741,6.46524872152487,7.91457416656126,6.1642702669253e-08,4.78949464227848e-06,4.69654575005208e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0033048","negative regulation of mitotic sister chromatid segregation","13/478","54/12837",0.240740740740741,6.46524872152487,7.91457416656126,6.1642702669253e-08,4.78949464227848e-06,4.69654575005208e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","13/478","54/12837",0.240740740740741,6.46524872152487,7.91457416656126,6.1642702669253e-08,4.78949464227848e-06,4.69654575005208e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:2000816","negative regulation of mitotic sister chromatid separation","13/478","54/12837",0.240740740740741,6.46524872152487,7.91457416656126,6.1642702669253e-08,4.78949464227848e-06,4.69654575005208e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0051231","spindle elongation","7/478","12/12837",0.583333333333333,15.6657949790795,9.99550364801767,6.40013119678584e-08,4.85973598374125e-06,4.76542392997797e-06,"KIF11/RACGAP1/CDCA8/KIF23/AURKB/BIRC5/KIF4A",7
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","9/478","23/12837",0.391304347826087,10.5087320356558,8.97596815980196,6.55034699280276e-08,4.86326873398978e-06,4.76888812075486e-06,"ECT2/SPAG5/CCNB1/RACGAP1/CDK1/NEK2/CDCA8/AURKB/BIRC5",9
"GO:0007080","mitotic metaphase chromosome alignment","14/478","64/12837",0.21875,5.87467311715481,7.6882264331284,7.05931882913064e-08,5.12721395828815e-06,5.02771100584223e-06,"CDT1/NUF2/CCNB1/TTK/CDK1/KIF18A/CDCA8/AURKB/KIF2C/BIRC5/CENPA/KIF14/CENPE/KIFC1",14
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","13/478","55/12837",0.236363636363636,6.34769874476987,7.81602623478046,7.80183384661527e-08,5.43040143365451e-06,5.32501457443408e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:1905819","negative regulation of chromosome separation","13/478","55/12837",0.236363636363636,6.34769874476987,7.81602623478046,7.80183384661527e-08,5.43040143365451e-06,5.32501457443408e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0051985","negative regulation of chromosome segregation","13/478","56/12837",0.232142857142857,6.23434698147041,7.71989228735974,9.82019339221036e-08,6.6957685966071e-06,6.56582497621653e-06,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0016126","sterol biosynthetic process","13/478","57/12837",0.228070175438596,6.12497247302356,7.62606801640337,1.22955554444732e-07,8.21589014799701e-06,8.05644579218356e-06,"DHCR7/SEC14L2/FDPS/CYB5R2/MSMO1/HMGCS1/FDFT1/INSIG2/INSIG1/SQLE/EBP/HMGCR/DHCR24",13
