"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001837","epithelial to mesenchymal transition","15/641","133/12837",0.112781954887218,2.25863019483185,3.34494426252869,0.00260263318874961,0.0227193920430172,0.0158137668735431,"DAB2/GREM1/MCRIP1/SNAI2/TWIST1/HGF/BMP2/FERMT2/FGFR1/COL1A1/VASN/IL6/MAD2L2/WNT5A/IL1B",15
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","15/641","133/12837",0.112781954887218,2.25863019483185,3.34494426252869,0.00260263318874961,0.0227193920430172,0.0158137668735431,"PRKAR2B/S1PR3/PDE3A/ADORA1/LPAR3/ADM/GPR68/RGS2/GNAI1/GPR37/LPAR1/APLP1/FBN1/AKAP6/GPR176",15
"GO:0071706","tumor necrosis factor superfamily cytokine production","15/641","133/12837",0.112781954887218,2.25863019483185,3.34494426252869,0.00260263318874961,0.0227193920430172,0.0158137668735431,"SIRPA/HSPB1/CLU/LRRK2/IL33/TWIST1/IFNGR1/IL27RA/CACTIN/SYT11/LY96/THBS1/CYBA/IL6/WNT5A",15
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","15/641","133/12837",0.112781954887218,2.25863019483185,3.34494426252869,0.00260263318874961,0.0227193920430172,0.0158137668735431,"SIRPA/HSPB1/CLU/LRRK2/IL33/TWIST1/IFNGR1/IL27RA/CACTIN/SYT11/LY96/THBS1/CYBA/IL6/WNT5A",15
"GO:0045601","regulation of endothelial cell differentiation","6/641","29/12837",0.206896551724138,4.14341815051912,3.88504145382278,0.00268450347724512,0.023335399700095,0.0162425372148842,"S1PR3/ZEB1/PLCB1/ATOH8/TMEM100/IL1B",6
"GO:0050922","negative regulation of chemotaxis","6/641","29/12837",0.206896551724138,4.14341815051912,3.88504145382278,0.00268450347724512,0.023335399700095,0.0162425372148842,"GREM1/CCL2/TNFAIP6/MICOS10-NBL1/NBL1/THBS1",6
"GO:0006873","intracellular monoatomic ion homeostasis","27/641","304/12837",0.0888157894736842,1.77867127843008,3.14991321870377,0.0026940967865252,0.0233695916629465,0.0162663364313623,"SLC4A5/TRPC6/ATP6V1B2/FTH1/KCNJ2/FTL/LRRK2/HMOX1/ADORA1/SLC4A2/SLC22A17/ATP6V0E1/MCOLN1/MT2A/BMP2/DMPK/GRN/KCNMA1/CYBRD1/ISCU/ATP13A1/ATP2A3/STC1/TRPA1/ATP6V0A1/PRNP/WNT5A",27
"GO:0002526","acute inflammatory response","9/641","60/12837",0.15,3.00397815912637,3.56688676910674,0.00274972855406394,0.0237523623425314,0.0165327628516434,"ADORA1/SAA1/PTGS2/CEBPB/IGHG1/IL6ST/EDNRB/IL6/IL1B",9
"GO:0030323","respiratory tube development","9/641","60/12837",0.15,3.00397815912637,3.56688676910674,0.00274972855406394,0.0237523623425314,0.0165327628516434,"FGF7/CHI3L1/BMP2/IGFBP5/TCF21/FBN1/TBX2/FOXF1/COL3A1",9
"GO:0061458","reproductive system development","13/641","108/12837",0.12037037037037,2.41059975732363,3.37484398268121,0.00277285883535279,0.0239021589377279,0.0166370283368466,"BASP1/HYAL3/SALL1/WNT2B/MMP14/CEBPB/TNFAIP6/TCF21/INHBA/CITED2/EREG/PDGFRA/WNT5A",13
"GO:0001932","regulation of protein phosphorylation","28/641","320/12837",0.0875,1.75232059282371,3.12437370317112,0.0028105714189272,0.0241117947950761,0.0167829447667476,"FGF2/HSPB1/PRKAR2B/TNFRSF18/SIRT2/RASSF2/LIF/NEK10/THY1/NRG1/FGF7/SESN2/C3/AGAP2/BMP2/CACTIN/FAXDC2/DDR2/FBLN1/IL4R/IL11/FGFR1/EREG/RARRES2/IL6/MAD2L2/CDKN1A/WNT5A",28
"GO:0007266","Rho protein signal transduction","14/641","121/12837",0.115702479338843,2.31711813927103,3.33716221415069,0.00281505819067102,0.0241117947950761,0.0167829447667476,"HEG1/LRRK2/KANK2/APOE/ARHGAP4/ARHGAP20/FERMT2/ARHGAP30/RIPOR1/NRP1/LPAR1/TEK/COL1A2/COL3A1",14
"GO:0097553","calcium ion transmembrane import into cytosol","14/641","121/12837",0.115702479338843,2.31711813927103,3.33716221415069,0.00281505819067102,0.0241117947950761,0.0167829447667476,"FGF2/CACNA2D1/CACNA1C/THY1/PLCB1/CACNA1H/TRPV2/AKAP6/LCK/CD4/NALF1/TRPA1/PLCL1/PRNP",14
"GO:0071674","mononuclear cell migration","17/641","161/12837",0.105590062111801,2.11460160269765,3.26269627472041,0.00283103043772529,0.0241117947950761,0.0167829447667476,"SIRPA/GREM1/SAA1/PLCB1/CCL2/IL27RA/MMP14/JAM3/GNAI1/MICOS10-NBL1/NBL1/EDNRB/THBS1/EMILIN1/RARRES2/IL6/WNT5A",17
"GO:0038084","vascular endothelial growth factor signaling pathway","7/641","39/12837",0.179487179487179,3.59450378015121,3.72006663793221,0.00284973501089783,0.0241117947950761,0.0167829447667476,"DCN/GREM1/VEGFD/JCAD/NRP1/EMILIN1/PDGFRA",7
"GO:0051145","smooth muscle cell differentiation","7/641","39/12837",0.179487179487179,3.59450378015121,3.72006663793221,0.00284973501089783,0.0241117947950761,0.0167829447667476,"MEF2C/TMEM204/ADM/RCAN1/ITGA8/EDNRB/EREG",7
"GO:0070169","positive regulation of biomineral tissue development","7/641","39/12837",0.179487179487179,3.59450378015121,3.72006663793221,0.00284973501089783,0.0241117947950761,0.0167829447667476,"ISG15/SLC4A2/MEF2C/CCN1/BMP2/CEBPB/FBN2",7
"GO:0098900","regulation of action potential","7/641","39/12837",0.179487179487179,3.59450378015121,3.72006663793221,0.00284973501089783,0.0241117947950761,0.0167829447667476,"CACNA2D1/KCNJ2/CACNA1C/CD36/FGF13/NALF1/TRPA1",7
"GO:1905517","macrophage migration","7/641","39/12837",0.179487179487179,3.59450378015121,3.72006663793221,0.00284973501089783,0.0241117947950761,0.0167829447667476,"SAA1/CCL2/MMP14/EDNRB/THBS1/EMILIN1/RARRES2",7
"GO:0046651","lymphocyte proliferation","18/641","175/12837",0.102857142857143,2.05987073768665,3.23635335115362,0.00287951372553906,0.0243019713116583,0.0169153165790021,"SCRIB/IGFBP2/SLC4A2/CD1D/MEF2C/IL27RA/TNFSF8/CEBPB/TWSG1/TNFRSF4/SASH3/IL6ST/VAV1/CD4/CD40LG/PRNP/IL6/IL1B",18
"GO:0043068","positive regulation of programmed cell death","34/641","413/12837",0.0823244552058111,1.64867243600156,3.07188469004338,0.00288398303286814,0.0243019713116583,0.0169153165790021,"SCRIB/CLU/FBXW7/SIRT2/LRRK2/RASSF2/SQSTM1/MEF2C/APBB1/CCL2/FRZB/GSDME/BMP2/TXNIP/SMPD1/FAP/GRN/KCNMA1/CTSD/CASP1/LPAR1/INHBA/BCL2A1/ITM2C/LCK/CD40LG/ID3/THBS1/FAS/PRNP/PHLDA3/IL6/SLC27A4/WNT5A",34
"GO:0048771","tissue remodeling","12/641","96/12837",0.125,2.5033151326053,3.38937052945099,0.0029012638859514,0.0243977975256484,0.0169820161370512,"GREM1/SLC4A2/MEF2C/HAND2/PDK4/P3H4/MMP14/DDR2/RSPO3/GPR137B/GJA1/IL6",12
"GO:0042542","response to hydrogen peroxide","10/641","72/12837",0.138888888888889,2.78146125845034,3.47510060413847,0.00292959331991127,0.024585956946979,0.0171129839560117,"SIRPA/HMOX1/IL18RAP/PCNA/AREG/TXNIP/MDM2/COL1A1/TRPA1/IL6",10
"GO:0050877","nervous system process","39/641","493/12837",0.0791075050709939,1.58424811637496,3.03268976192968,0.00298005256292977,0.0249586958059574,0.0173724277566836,"RDH10/KCNJ2/LRRK2/LUM/RGS4/ADORA1/APOE/MEF2C/SNAI2/CD36/PLCB1/CCL2/SCN9A/TCAP/CST2/GSDME/TSHZ3/FGF13/DMPK/UCN/MAP1A/SCN2A/CEBPB/SYT11/SLC29A1/TRPV2/TGFBI/ITGA2/BEST1/CST1/TMEM100/BRSK1/COL1A1/NALF1/SYT1/PLK2/TRPA1/PRKD1/PRNP",39
"GO:2000377","regulation of reactive oxygen species metabolic process","13/641","109/12837",0.119266055045872,2.38848416321974,3.33740765240174,0.00300868249451519,0.0251273014047483,0.0174897851942332,"SIRPA/SIRT2/LRRK2/DUOXA2/CD36/NDUFC2/FBLN5/MMP3/THBS1/CYBA/AKR1C1/FAS/CDKN1A",13
"GO:1902806","regulation of cell cycle G1/S phase transition","17/641","162/12837",0.104938271604938,2.1015485063847,3.23461287101052,0.0030206438586978,0.0251273014047483,0.0174897851942332,"ADAMTS1/FBXW7/CDKN2B/KANK2/MLF1/APBB1/PLCB1/CCL2/ZC3H12D/DDR2/PLK3/INHBA/TBX2/FHL1/TRIAP1/CDKN1A/DACT1",17
"GO:0030177","positive regulation of Wnt signaling pathway","14/641","122/12837",0.114754098360656,2.29812536763766,3.30273349632564,0.0030383082492107,0.0251273014047483,0.0174897851942332,"TMEM132A/LRRK2/DAB2/SALL1/CSNK1G2/ADGRA2/PPM1A/BMP2/RECK/ZEB2/RSPO3/COL1A1/DACT1/WNT5A",14
"GO:0051402","neuron apoptotic process","18/641","176/12837",0.102272727272727,2.04816692667707,3.20987368748784,0.0030628900115318,0.0251273014047483,0.0174897851942332,"FGF2/CLU/FBXW7/BDNF/MEF2C/CCL2/IL27RA/AGAP2/GDNF/FZD1/UCN/SCN2A/GRN/CASP1/NRP1/IL6ST/FAS/PRNP",18
"GO:0007263","nitric oxide mediated signal transduction","4/641","13/12837",0.307692307692308,6.16200648025921,4.26887686675959,0.00306712518963263,0.0251273014047483,0.0174897851942332,"APOE/CD36/GUCY1B1/THBS1",4
"GO:0033629","negative regulation of cell adhesion mediated by integrin","4/641","13/12837",0.307692307692308,6.16200648025921,4.26887686675959,0.00306712518963263,0.0251273014047483,0.0174897851942332,"SNAI2/JAM3/ACER2/SWAP70",4
"GO:0050651","dermatan sulfate proteoglycan biosynthetic process","4/641","13/12837",0.307692307692308,6.16200648025921,4.26887686675959,0.00306712518963263,0.0251273014047483,0.0174897851942332,"CSGALNACT1/CSGALNACT2/DSEL/DSE",4
"GO:0051953","negative regulation of amine transport","4/641","13/12837",0.307692307692308,6.16200648025921,4.26887686675959,0.00306712518963263,0.0251273014047483,0.0174897851942332,"RGS4/ADORA1/RGS2/SYT11",4
"GO:0090091","positive regulation of extracellular matrix disassembly","4/641","13/12837",0.307692307692308,6.16200648025921,4.26887686675959,0.00306712518963263,0.0251273014047483,0.0174897851942332,"PLAU/DDR2/CARMIL2/IL6",4
"GO:1901163","regulation of trophoblast cell migration","4/641","13/12837",0.307692307692308,6.16200648025921,4.26887686675959,0.00306712518963263,0.0251273014047483,0.0174897851942332,"SYDE1/FBN2/GJA1/TIMP1",4
"GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","4/641","13/12837",0.307692307692308,6.16200648025921,4.26887686675959,0.00306712518963263,0.0251273014047483,0.0174897851942332,"FGF2/HMOX1/JCAD/THBS1",4
"GO:0045785","positive regulation of cell adhesion","31/641","368/12837",0.0842391304347826,1.68701671979923,3.06556525059356,0.00307797228858649,0.0251662328308389,0.0175168833003395,"SIRPA/TNFRSF18/IGFBP2/DAB2/LIF/SAA1/LAMA2/THY1/CD1D/NRG1/CD36/GLI3/CCL2/FERMT2/FBLN1/NRP1/IL6ST/PLPP3/ITGA2/UNC13D/TEK/LCK/VAV1/LAMA1/CD4/CITED2/CD40LG/CCDC80/COL16A1/IL6/IL1B",31
"GO:0050830","defense response to Gram-positive bacterium","8/641","50/12837",0.16,3.20424336973479,3.5801017824628,0.00309439559715979,0.0252505126890766,0.0175755460509881,"IL18RAP/H2BC12/ADM/MR1/H2BC11/RARRES2/IL6/IL1B",8
"GO:0010714","positive regulation of collagen metabolic process","5/641","21/12837",0.238095238095238,4.76821930020058,3.96191112209716,0.00318930402255821,0.0258208555081232,0.0179725315143898,"DDR2/UCN/ITGA2/INHBA/SERPINB7",5
"GO:0048645","animal organ formation","5/641","21/12837",0.238095238095238,4.76821930020058,3.96191112209716,0.00318930402255821,0.0258208555081232,0.0179725315143898,"MEF2C/HAND2/BMP2/CITED2/WNT5A",5
"GO:0050820","positive regulation of coagulation","5/641","21/12837",0.238095238095238,4.76821930020058,3.96191112209716,0.00318930402255821,0.0258208555081232,0.0179725315143898,"PLAT/CD36/PLAU/THBS1/EMILIN1",5
"GO:0051894","positive regulation of focal adhesion assembly","5/641","21/12837",0.238095238095238,4.76821930020058,3.96191112209716,0.00318930402255821,0.0258208555081232,0.0179725315143898,"THY1/FERMT2/NRP1/TEK/COL16A1",5
"GO:0006953","acute-phase response","6/641","30/12837",0.2,4.00530421216849,3.77798756191392,0.00321638284207886,0.0259223853664854,0.0180432010775455,"SAA1/PTGS2/CEBPB/EDNRB/IL6/IL1B",6
"GO:0051952","regulation of amine transport","6/641","30/12837",0.2,4.00530421216849,3.77798756191392,0.00321638284207886,0.0259223853664854,0.0180432010775455,"RGS4/ADORA1/GDNF/RGS2/SYT11/SYT1",6
"GO:0010810","regulation of cell-substrate adhesion","17/641","163/12837",0.104294478527607,2.08865557076271,3.20673159785262,0.00322067902470502,0.0259223853664854,0.0180432010775455,"DAB2/GREM1/THY1/CD36/PLAU/MMP14/FERMT2/FBLN1/NRP1/MMP12/ACER2/PLPP3/UNC13D/TEK/THBS1/CCDC80/COL16A1",17
"GO:0001938","positive regulation of endothelial cell proliferation","10/641","73/12837",0.136986301369863,2.74335904943047,3.42444372615971,0.00324670101456364,0.0260352013836362,0.0181217263387605,"FGF2/HMOX1/ECM1/JCAD/NRP1/TEK/FGFR1/CYBA/PRKD1/WNT5A",10
"GO:0032943","mononuclear cell proliferation","18/641","177/12837",0.101694915254237,2.03659536211957,3.18356852914097,0.00325588456203199,0.0260352013836362,0.0181217263387605,"SCRIB/IGFBP2/SLC4A2/CD1D/MEF2C/IL27RA/TNFSF8/CEBPB/TWSG1/TNFRSF4/SASH3/IL6ST/VAV1/CD4/CD40LG/PRNP/IL6/IL1B",18
"GO:0048639","positive regulation of developmental growth","11/641","85/12837",0.129411764705882,2.59166743140314,3.37526442356512,0.00325644979590184,0.0260352013836362,0.0181217263387605,"FGF2/BASP1/BDNF/MEF2C/NRG1/PLCB1/TRPV2/NRP1/AKAP6/TBX2/SYT1",11
"GO:0036293","response to decreased oxygen levels","22/641","234/12837",0.094017094017094,1.88283531341254,3.12453805381314,0.0032599174413514,0.0260352013836362,0.0181217263387605,"SIRT2/ADORA1/DRAM1/TWIST1/VEGFD/BMP2/MMP14/PTGS2/MDM2/DDR2/SCN2A/KCNMA1/SLC29A1/CYGB/ZEB2/ITGA2/INHBA/CITED2/THBS1/CYBA/STC1/FMN2",22
"GO:0006693","prostaglandin metabolic process","7/641","40/12837",0.175,3.50464118564743,3.6371112861523,0.00330843300592506,0.0263716600028273,0.0183559173838557,"PTGS1/AKR1C2/AKR1B1/PTGS2/CES2/AKR1C1/IL1B",7
"GO:0051056","regulation of small GTPase mediated signal transduction","25/641","279/12837",0.0896057347670251,1.79449113448409,3.07585656107759,0.00338825804795174,0.0269559103660746,0.0187625831530225,"HEG1/KANK2/APOE/SQSTM1/ARHGAP23/ARHGAP4/MRAS/SYDE1/ARHGAP20/HRAS/FERMT2/ARHGAP30/RIPOR1/NRP1/LPAR1/CYTH4/SWAP70/ARHGAP22/TEK/VAV1/RASGRF2/LAMA1/ARHGAP9/COL3A1/WNT5A",25
"GO:0001657","ureteric bud development","8/641","51/12837",0.156862745098039,3.14141506836744,3.51280266397372,0.00351321223815943,0.0277893741980082,0.0193427132335622,"FGF2/BASP1/GREM1/SALL1/FOXD1/BMP2/GDNF/TCF21",8
"GO:0060419","heart growth","8/641","51/12837",0.156862745098039,3.14141506836744,3.51280266397372,0.00351321223815943,0.0277893741980082,0.0193427132335622,"FGF2/BASP1/RGS4/MEF2C/NRG1/RGS2/AKAP6/TBX2",8
"GO:2000379","positive regulation of reactive oxygen species metabolic process","8/641","51/12837",0.156862745098039,3.14141506836744,3.51280266397372,0.00351321223815943,0.0277893741980082,0.0193427132335622,"SIRPA/DUOXA2/CD36/THBS1/CYBA/AKR1C1/FAS/CDKN1A",8
"GO:0021782","glial cell development","10/641","74/12837",0.135135135135135,2.70628662984357,3.37463358287244,0.00359052096119436,0.0283465794431577,0.0197305543267933,"CLU/MXRA8/SIRT2/IFNGR1/HRAS/GRN/ZEB2/LPAR1/LRP1/IL6",10
"GO:0071356","cellular response to tumor necrosis factor","17/641","165/12837",0.103030303030303,2.06333853354134,3.15156379982524,0.00365374543767892,0.0287906773133135,0.0200396673600286,"TNFRSF18/HYAL3/INPP5K/EDA2R/CCL2/CHI3L1/GSDME/CXCL8/CACTIN/CASP1/TNFRSF4/SPHK1/H2BC11/COL1A1/THBS1/CYBA/FAS",17
"GO:0051046","regulation of secretion","32/641","388/12837",0.0824742268041237,1.65167184006948,2.98822121829827,0.0036780707970594,0.02892715108773,0.0201346595345063,"CACNA2D1/LRRK2/DAB2/GAB2/LIF/HYAL3/ADORA1/SAA1/APOE/MEF2C/APBB1/NRG1/RHBDF1/VPS18/ABCA12/BMP2/GDNF/UCN/DPH3/SYT11/IL6ST/INHBA/UNC13D/IL11/SYT1/GJA1/STC1/STXBP5/TRPA1/PRKD1/IL6/IL1B",32
"GO:0050727","regulation of inflammatory response","26/641","296/12837",0.0878378378378378,1.75908630939832,3.02904755354332,0.00371279645295321,0.029135229439552,0.0202794918672075,"SIRPA/PRKAR2B/LRRK2/ADORA1/SAA1/APOE/IL33/PTGS2/CEBPB/TNFAIP6/GRN/CASP1/SYT11/SPHK1/IL6ST/EDNRB/TEK/CD4/MMP3/FURIN/PLK2/IL13RA2/RARRES2/IL6/WNT5A/IL1B",26
"GO:0032496","response to lipopolysaccharide","21/641","222/12837",0.0945945945945946,1.8944006408905,3.08176928703184,0.00371864032808038,0.029135229439552,0.0202794918672075,"SIRPA/AXL/IL18RAP/MEF2C/CXCL6/CD36/CCL2/LDOC1/CSF3/CXCL8/CACTIN/CEBPB/CASP1/NFKBIB/EDNRB/LY96/DIO2/MMP3/IL6/WNT5A/IL1B",21
"GO:0002687","positive regulation of leukocyte migration","13/641","112/12837",0.116071428571429,2.32450690884778,3.22752418255444,0.00381595046330797,0.0297832711930716,0.0207305594483768,"TNFRSF18/THY1/CCL2/VEGFD/CXCL8/MMP14/JAM3/ITGA2/SWAP70/THBS1/RARRES2/IL6/WNT5A",13
"GO:1905314","semi-lunar valve development","7/641","41/12837",0.170731707317073,3.41916213233895,3.55676318027879,0.00382134216326582,0.0297832711930716,0.0207305594483768,"SNAI2/TWIST1/CDH11/ADAMTS5/BMP2/ADAMTS19/EMILIN1",7
"GO:0097242","amyloid-beta clearance","6/641","31/12837",0.193548387096774,3.87610085048563,3.67547412592792,0.00382299194292273,0.0297832711930716,0.0207305594483768,"CLU/APOE/CD36/IFNGR1/C3/LRP1",6
"GO:0033273","response to vitamin","9/641","63/12837",0.142857142857143,2.86093158012035,3.39447321331014,0.003856117955061,0.0298722533516827,0.0207924952215487,"KANK2/SNAI2/CYP26B1/SCAP/MDM2/ITGA2/CD4/COL1A1/STC1",9
"GO:0071260","cellular response to mechanical stimulus","9/641","63/12837",0.142857142857143,2.86093158012035,3.39447321331014,0.003856117955061,0.0298722533516827,0.0207924952215487,"FGF2/KCNJ2/CASP1/ITGA2/TEK/COL1A1/CYBA/FAS/IL1B",9
"GO:0071496","cellular response to external stimulus","9/641","63/12837",0.142857142857143,2.86093158012035,3.39447321331014,0.003856117955061,0.0298722533516827,0.0207924952215487,"FGF2/KCNJ2/CASP1/ITGA2/TEK/COL1A1/CYBA/FAS/IL1B",9
"GO:0034612","response to tumor necrosis factor","18/641","180/12837",0.1,2.00265210608424,3.10567705894787,0.00389643208140043,0.0301042667429914,0.0209539874689974,"TNFRSF18/HYAL3/INPP5K/EDA2R/CCL2/CHI3L1/GSDME/CXCL8/SMPD1/CACTIN/CASP1/TNFRSF4/SPHK1/H2BC11/COL1A1/THBS1/CYBA/FAS",18
"GO:0010717","regulation of epithelial to mesenchymal transition","11/641","87/12837",0.126436781609195,2.53208886976169,3.28718126165529,0.00390794065736095,0.0301042667429914,0.0209539874689974,"DAB2/GREM1/MCRIP1/TWIST1/BMP2/FERMT2/COL1A1/VASN/IL6/MAD2L2/IL1B",11
"GO:0032760","positive regulation of tumor necrosis factor production","11/641","87/12837",0.126436781609195,2.53208886976169,3.28718126165529,0.00390794065736095,0.0301042667429914,0.0209539874689974,"HSPB1/CLU/LRRK2/IL33/TWIST1/IFNGR1/LY96/THBS1/CYBA/IL6/WNT5A",11
"GO:0043268","positive regulation of potassium ion transport","5/641","22/12837",0.227272727272727,4.55148205928237,3.82205402372994,0.00396027074600977,0.0302232584991337,0.0210368113354084,"KCNJ2/ADORA1/AKAP6/FHL1/KCNE5",5
"GO:0048736","appendage development","10/641","75/12837",0.133333333333333,2.67020280811232,3.32564304071739,0.00396259473917851,0.0302232584991337,0.0210368113354084,"GREM1/CACNA1C/SALL1/TWIST1/CYP26B1/GLI3/PITX1/FERMT2/TBX2/COL3A1",10
"GO:0060173","limb development","10/641","75/12837",0.133333333333333,2.67020280811232,3.32564304071739,0.00396259473917851,0.0302232584991337,0.0210368113354084,"GREM1/CACNA1C/SALL1/TWIST1/CYP26B1/GLI3/PITX1/FERMT2/TBX2/COL3A1",10
"GO:0035107","appendage morphogenesis","8/641","52/12837",0.153846153846154,3.08100324012961,3.44714239103375,0.00397462566360611,0.0302232584991337,0.0210368113354084,"CACNA1C/SALL1/TWIST1/CYP26B1/GLI3/PITX1/TBX2/COL3A1",8
"GO:0035108","limb morphogenesis","8/641","52/12837",0.153846153846154,3.08100324012961,3.44714239103375,0.00397462566360611,0.0302232584991337,0.0210368113354084,"CACNA1C/SALL1/TWIST1/CYP26B1/GLI3/PITX1/TBX2/COL3A1",8
"GO:0072163","mesonephric epithelium development","8/641","52/12837",0.153846153846154,3.08100324012961,3.44714239103375,0.00397462566360611,0.0302232584991337,0.0210368113354084,"FGF2/BASP1/GREM1/SALL1/FOXD1/BMP2/GDNF/TCF21",8
"GO:0072164","mesonephric tubule development","8/641","52/12837",0.153846153846154,3.08100324012961,3.44714239103375,0.00397462566360611,0.0302232584991337,0.0210368113354084,"FGF2/BASP1/GREM1/SALL1/FOXD1/BMP2/GDNF/TCF21",8
"GO:0031960","response to corticosteroid","12/641","100/12837",0.12,2.40318252730109,3.22935474439602,0.00407325293384888,0.0309162892718052,0.0215191933927481,"IGFBP2/PCNA/CDO1/AREG/UCN/IGFBP7/INHBA/TBX2/NR3C1/CYBA/STC1/IL6",12
"GO:0046184","aldehyde biosynthetic process","4/641","14/12837",0.285714285714286,5.7218631602407,4.05245083747478,0.00412610346058637,0.0310322061726068,0.0215998770150259,"DAB2/DKK3/CACNA1H/BMP2",4
"GO:0071636","positive regulation of transforming growth factor beta production","4/641","14/12837",0.285714285714286,5.7218631602407,4.05245083747478,0.00412610346058637,0.0310322061726068,0.0215998770150259,"LUM/PTGS2/THBS1/SERPINB7",4
"GO:1900424","regulation of defense response to bacterium","4/641","14/12837",0.285714285714286,5.7218631602407,4.05245083747478,0.00412610346058637,0.0310322061726068,0.0215998770150259,"GRN/SYT11/CYBA/EMILIN1",4
"GO:1901861","regulation of muscle tissue development","4/641","14/12837",0.285714285714286,5.7218631602407,4.05245083747478,0.00412610346058637,0.0310322061726068,0.0215998770150259,"SIRT2/MEF2C/TWIST1/IGFBP5",4
"GO:1903428","positive regulation of reactive oxygen species biosynthetic process","4/641","14/12837",0.285714285714286,5.7218631602407,4.05245083747478,0.00412610346058637,0.0310322061726068,0.0215998770150259,"DUOXA2/CD36/CYBA/FAS",4
"GO:0008202","steroid metabolic process","20/641","210/12837",0.0952380952380952,1.90728772008023,3.03906333570795,0.00423867792538454,0.0317631599889524,0.0221086552968184,"DAB2/AKR1C2/APOE/SNAI2/DKK3/CACNA1H/AKR1B1/BMP2/ADM/SCAP/CYP27A1/FAXDC2/DHRS9/HSD17B2/GNAI1/PBX1/IGFBP7/EDNRB/FDXR/AKR1C1",20
"GO:0010959","regulation of metal ion transport","20/641","210/12837",0.0952380952380952,1.90728772008023,3.03906333570795,0.00423867792538454,0.0317631599889524,0.0221086552968184,"TRPC6/CACNA2D1/KCNJ2/RGS4/ADORA1/CACNA1C/INPP5K/THY1/CCL2/LPAR3/FGF13/UCN/TRPV2/ISCU/AKAP6/FHL1/CD4/STC1/PRNP/KCNE5",20
"GO:0010811","positive regulation of cell-substrate adhesion","11/641","88/12837",0.125,2.5033151326053,3.24405692068609,0.00427055922875722,0.0319440924919177,0.0222345928402316,"DAB2/THY1/CD36/FERMT2/FBLN1/NRP1/PLPP3/UNC13D/TEK/CCDC80/COL16A1",11
"GO:0051928","positive regulation of calcium ion transport","9/641","64/12837",0.140625,2.81622952418097,3.33925375654002,0.00429354687024395,0.0320579656912066,0.0223138539500047,"TRPC6/THY1/CCL2/LPAR3/UCN/TRPV2/AKAP6/CD4/STC1",9
"GO:1903530","regulation of secretion by cell","30/641","361/12837",0.0831024930747922,1.66425382777084,2.93484483279537,0.00433514636003703,0.0323101431779655,0.022489381357552,"CACNA2D1/LRRK2/DAB2/GAB2/LIF/HYAL3/ADORA1/SAA1/APOE/MEF2C/APBB1/RHBDF1/VPS18/ABCA12/BMP2/GDNF/UCN/DPH3/SYT11/IL6ST/INHBA/UNC13D/IL11/SYT1/GJA1/STXBP5/TRPA1/PRKD1/IL6/IL1B",30
"GO:0019722","calcium-mediated signaling","16/641","154/12837",0.103896103896104,2.0806775128148,3.09300512702499,0.00435574014367195,0.0324051370328315,0.0225555015544492,"RCAN2/LRRK2/CACNA1C/MCOLN1/CXCL8/DMPK/CXCR6/RCAN1/GRIK1/SPHK1/AKAP6/EDNRB/TRPA1/PDGFRA/PRKD1/PRNP",16
"GO:0071478","cellular response to radiation","14/641","127/12837",0.110236220472441,2.20764799095901,3.13548414849761,0.00438278341306425,0.0324441095953118,0.0225826282934202,"FBXW7/HYAL3/XPC/PCNA/SMPD1/HRAS/MDM2/MMP1/MMP3/TRIAP1/CYBA/MFAP4/CDKN1A/TIMP1",14
"GO:0006692","prostanoid metabolic process","7/641","42/12837",0.166666666666667,3.33775351014041,3.47887143256342,0.00439240912176782,0.0324441095953118,0.0225826282934202,"PTGS1/AKR1C2/AKR1B1/PTGS2/CES2/AKR1C1/IL1B",7
"GO:0008585","female gonad development","7/641","42/12837",0.166666666666667,3.33775351014041,3.47887143256342,0.00439240912176782,0.0324441095953118,0.0225826282934202,"HYAL3/MMP14/CEBPB/TNFAIP6/INHBA/EREG/PDGFRA",7
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","7/641","42/12837",0.166666666666667,3.33775351014041,3.47887143256342,0.00439240912176782,0.0324441095953118,0.0225826282934202,"TNFRSF18/LIF/NRG1/FGF7/IL4R/IL11/IL6",7
"GO:0044409","symbiont entry into host","13/641","114/12837",0.114035087719298,2.28372608588554,3.15620489866454,0.00444549816272078,0.0327191834471909,0.0227740926494375,"AXL/CTSL/CXCL8/ITGB5/SMPD1/NRP1/TNFRSF4/ITGA2/CD4/FURIN/LRP1/CTSB/SLC3A2",13
"GO:0062013","positive regulation of small molecule metabolic process","13/641","114/12837",0.114035087719298,2.28372608588554,3.15620489866454,0.00444549816272078,0.0327191834471909,0.0227740926494375,"RDH10/SIRT2/DAB2/APOE/TWIST1/PTGS2/ADM/SCAP/NDUFC2/GNAI1/GDF15/SORBS1/IL1B",13
"GO:0001823","mesonephros development","8/641","53/12837",0.150943396226415,3.02287110352339,3.38304617536029,0.00448141571999766,0.0329248496581322,0.0229172460184816,"FGF2/BASP1/GREM1/SALL1/FOXD1/BMP2/GDNF/TCF21",8
